customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
5334-AFQJB,1,0,0,0,0,0,0,0,0,Sin servicio
5334-JLAXU,1,1,1,1,0,0,0,1,1,Fiber Optic
5336-UFNZP,1,1,0,1,1,0,1,1,1,Fiber Optic
5337-IIWKZ,0,1,0,0,1,1,1,0,0,DSL
5338-YHWYT,1,1,1,1,0,1,0,0,0,Cable
5339-PXDVH,1,1,1,0,0,0,1,0,0,Fiber Optic
5339-TJFEK,1,1,1,1,0,0,1,1,1,Fiber Optic
5343-SGUBI,1,1,0,1,0,0,0,0,0,Fiber Optic
5345-BMKWB,1,0,0,0,0,0,0,0,0,Sin servicio
5346-BZCHP,1,0,0,0,0,0,0,0,0,Sin servicio
5348-CAGXB,1,1,0,0,1,0,1,0,0,Fiber Optic
5349-AZPEW,0,1,0,0,0,0,0,0,0,DSL
5349-IECLD,1,1,0,0,1,0,1,1,1,Fiber Optic
5351-QESIO,0,1,0,0,0,0,0,0,0,Cable
5353-WILCI,1,1,1,1,0,0,0,0,0,Cable
5356-CSVSQ,1,1,0,0,0,1,1,0,0,Cable
5356-KZCKT,1,0,0,0,0,0,0,0,0,Sin servicio
5356-RHIPP,1,0,0,0,0,0,0,0,0,Sin servicio
5357-TZHPP,1,1,0,0,0,0,0,1,0,Fiber Optic
5360-LJCNJ,1,1,0,1,1,0,1,1,1,Fiber Optic
5360-XGYAZ,0,1,1,1,1,1,1,1,1,DSL
5364-EVNIB,1,1,0,1,1,0,0,0,0,Fiber Optic
5364-XYIRR,1,1,0,0,0,0,1,1,1,Fiber Optic
5365-LLFYV,1,1,0,0,0,0,0,0,0,DSL
5366-IJEQJ,1,1,0,0,1,0,1,0,0,Fiber Optic
5366-OBVMR,1,1,0,0,0,1,0,0,0,DSL
5370-IIVVL,1,1,0,1,0,1,1,1,1,Fiber Optic
5371-VYLSX,1,1,1,1,0,0,0,0,0,Fiber Optic
5372-FBKBN,1,0,0,0,0,0,0,0,0,Sin servicio
5373-SFODM,1,1,0,0,0,0,0,1,1,Fiber Optic
5375-XLDOF,1,1,1,1,1,1,1,1,1,Fiber Optic
5376-DEQCP,1,1,0,0,0,0,0,0,0,Fiber Optic
5376-PCKNB,1,1,0,1,1,0,1,1,1,Fiber Optic
5377-NDTOU,1,1,1,1,1,1,1,1,1,Cable
5378-IKEEG,0,1,0,0,0,0,1,0,0,Cable
5380-AFSSK,1,1,0,0,0,0,1,1,1,Fiber Optic
5380-WJKOV,1,1,0,1,1,0,1,1,1,Fiber Optic
5380-XPJNZ,1,0,0,0,0,0,0,0,0,Sin servicio
5382-SOYZL,1,1,0,0,0,0,1,1,1,Fiber Optic
5382-TEMLV,1,1,1,0,0,0,0,0,0,DSL
5383-MMTWC,1,1,0,0,0,0,0,1,0,Fiber Optic
5384-ZTTWP,1,0,0,0,0,0,0,0,0,Sin servicio
5385-SUIRI,1,1,1,0,1,0,1,1,1,Fiber Optic
5386-THSLQ,0,1,0,1,1,0,1,0,0,Cable
5387-ASZNZ,1,1,1,1,0,1,0,0,0,DSL
5389-FFVKB,1,1,0,0,0,0,0,1,1,Fiber Optic
5392-AKEMH,1,1,0,0,0,0,0,0,0,DSL
5393-HJZSM,1,1,1,1,1,1,0,1,1,Cable
5393-RXQSZ,1,1,0,0,0,0,0,1,1,Fiber Optic
5394-MEITZ,1,1,0,1,1,1,1,1,1,Cable
5394-SVGJV,1,1,0,0,0,1,1,1,1,Fiber Optic
5396-IZEPB,1,0,0,0,0,0,0,0,0,Sin servicio
5397-NSKQG,0,1,1,0,0,0,1,1,1,DSL
5397-TUPSH,1,1,0,0,0,0,0,0,0,Fiber Optic
5399-ZIMKF,1,1,0,1,0,0,0,0,0,Fiber Optic
5402-HTOTQ,1,1,0,1,0,0,0,0,0,DSL
5404-GGUKR,1,1,0,1,0,0,0,0,0,DSL
5405-ZMYXQ,1,1,0,0,0,0,0,0,0,Fiber Optic
5406-KGRMX,1,0,0,0,0,0,0,0,0,Sin servicio
5414-OFQCB,1,1,0,0,0,1,1,0,0,Fiber Optic
5419-CONWX,1,1,0,1,1,0,1,1,1,Fiber Optic
5419-JKZNQ,1,1,0,0,0,0,0,0,0,Fiber Optic
5419-JPRRN,1,1,0,0,1,0,1,1,1,Fiber Optic
5419-KLXBN,1,1,0,1,1,0,1,0,0,Fiber Optic
5423-BHIXO,1,1,0,1,0,0,0,0,0,DSL
5424-RLQLC,1,1,0,1,0,0,1,0,0,DSL
5429-LWCMV,1,1,0,1,0,0,0,1,1,Fiber Optic
5433-KYGHE,1,1,1,0,0,1,0,0,0,Fiber Optic
5438-QMDDL,1,1,0,1,0,0,0,1,1,DSL
5439-WIKXB,1,1,0,1,0,0,1,1,1,Fiber Optic
5440-FLBQG,1,1,0,1,1,1,1,1,0,Fiber Optic
5440-VHLUL,1,1,0,1,0,1,1,1,1,Fiber Optic
5442-BHQNG,1,1,0,0,0,0,0,0,0,Fiber Optic
5442-BXVND,1,0,0,0,0,0,0,0,0,Sin servicio
5442-PPTJY,1,0,0,0,0,0,0,0,0,Sin servicio
5442-UTCVD,1,1,0,0,1,0,0,1,1,Fiber Optic
5442-XSDCW,1,1,0,0,0,0,1,0,0,Fiber Optic
5443-SCMKX,1,1,0,1,1,0,0,1,1,Fiber Optic
5445-GLVOT,1,1,1,0,0,0,0,0,0,Cable
5445-PZWGX,1,1,1,1,0,1,0,1,1,Fiber Optic
5445-UTODQ,1,1,0,0,0,0,1,0,0,Fiber Optic
5446-DKWYW,1,1,0,0,1,0,1,0,0,DSL
5447-VYTKW,1,1,1,0,0,1,0,0,0,Cable
5447-WZAFP,1,1,0,1,1,0,1,1,1,Fiber Optic
5448-VWNAM,1,1,1,1,0,1,1,0,0,DSL
5449-FIBXJ,1,1,0,0,1,1,1,1,1,Fiber Optic
5451-MHQOF,1,0,0,0,0,0,0,0,0,Sin servicio
5451-YHYPW,1,1,1,1,1,1,1,1,0,Fiber Optic
5453-AXEPF,1,1,0,1,0,0,0,0,0,Fiber Optic
5453-YBTWV,1,1,1,1,1,1,1,0,0,Fiber Optic
5456-ITGIC,0,1,1,1,1,1,1,1,1,DSL
5457-COLHT,1,1,1,1,0,1,1,1,1,Cable
5458-CQJTA,1,1,1,0,0,1,1,1,1,DSL
5461-QKNTN,1,1,0,1,0,1,1,0,0,Fiber Optic
5465-BUBFA,1,0,0,0,0,0,0,0,0,Sin servicio
5468-BPMMO,1,0,0,0,0,0,0,0,0,Sin servicio
5469-CTCWN,1,1,1,1,0,0,1,1,1,Cable
5469-NUJUR,1,0,0,0,0,0,0,0,0,Sin servicio
5472-CVMDX,0,1,1,0,1,1,0,0,0,DSL
5473-KHBPS,1,1,0,1,1,0,1,0,0,Fiber Optic
5474-LAMUQ,1,0,0,0,0,0,0,0,0,Sin servicio
5478-JJVZK,1,1,1,1,0,0,0,0,0,DSL
5480-HPRRX,0,1,0,0,0,0,0,0,0,DSL
5480-TBGPH,1,1,0,1,1,0,1,1,1,Fiber Optic
5480-XTFFL,1,0,0,0,0,0,0,0,0,Sin servicio
5481-NTDOH,1,1,1,0,1,0,1,1,0,Fiber Optic
5482-NUPNA,1,1,1,1,0,1,0,0,0,Cable
5482-PLVPE,0,1,0,0,0,0,0,0,0,DSL
5482-VXSXJ,1,1,0,1,0,0,1,1,1,Fiber Optic
5485-ITNPC,1,1,1,1,1,1,1,1,1,DSL
5485-WUYWF,1,1,1,0,1,0,1,0,0,Cable
5493-SDRDQ,1,1,1,0,1,0,0,0,0,Cable
5494-HECPR,1,1,0,0,0,0,1,0,0,Fiber Optic
5494-WOZRZ,1,1,1,0,1,1,1,1,1,DSL
5495-GPSRW,1,0,0,0,0,0,0,0,0,Sin servicio
5498-IBWPI,1,1,0,0,0,1,0,0,0,Cable
5498-TXHLF,1,1,0,0,1,0,1,0,0,Fiber Optic
5499-ECUTN,1,1,1,0,1,0,1,0,0,DSL
5501-TVMGM,1,1,0,0,0,0,0,1,1,DSL
5502-RLUYV,1,1,0,1,1,0,1,1,1,Fiber Optic
5504-WSIUR,1,1,0,1,1,1,0,0,0,Fiber Optic
5505-OVWQW,1,0,0,0,0,0,0,0,0,Sin servicio
5510-BOIUJ,1,0,0,0,0,0,0,0,0,Sin servicio
5512-IDZEI,1,0,0,0,0,0,0,0,0,Sin servicio
5514-YQENT,1,1,1,1,1,1,1,1,1,Fiber Optic
5515-AKOAJ,1,1,0,0,0,1,1,1,1,Fiber Optic
5515-IDEJJ,1,0,0,0,0,0,0,0,0,Sin servicio
5515-RUGKN,1,1,0,0,0,0,0,1,1,DSL
5519-NPHVG,1,1,0,0,0,0,1,1,1,Fiber Optic
5519-TEEUH,1,0,0,0,0,0,0,0,0,Sin servicio
5519-YLDGW,1,1,1,0,1,0,1,1,1,Fiber Optic
5520-FVEWJ,1,1,0,1,1,0,0,0,1,Fiber Optic
5522-JBWMO,1,1,0,0,0,0,0,0,0,DSL
5522-NYKPB,1,1,0,0,0,1,1,0,0,Fiber Optic
5524-KHNJP,1,1,1,0,1,0,1,1,1,Cable
5527-ACHSO,1,1,0,0,0,1,1,1,1,DSL
5529-GIBVH,1,0,0,0,0,0,0,0,0,Sin servicio
5533-NHFRF,0,1,0,1,0,1,0,1,0,DSL
5533-RJFTJ,0,1,0,0,1,0,0,0,0,Cable
5536-RTPWK,1,1,0,1,0,0,1,1,1,Fiber Optic
5536-SLHPM,1,1,0,0,1,0,0,0,0,Fiber Optic
5537-UXXVS,1,0,0,0,0,0,0,0,0,Sin servicio
5539-HIVAK,1,0,0,0,0,0,0,0,0,Sin servicio
5539-TMZLF,1,1,0,0,0,0,0,0,0,Fiber Optic
5542-DHSXL,1,1,1,1,0,0,0,0,0,Cable
5542-NKVRU,1,0,0,0,0,0,0,0,0,Sin servicio
5542-TBBWB,1,1,0,0,0,0,0,0,0,Fiber Optic
5543-QDCRY,1,1,0,0,0,0,1,0,0,DSL
5546-BYZSM,1,0,0,0,0,0,0,0,0,Sin servicio
5546-QUERU,1,0,0,0,0,0,0,0,0,Sin servicio
5549-ZGHFB,1,0,0,0,0,0,0,0,0,Sin servicio
5550-VFRLC,1,1,0,0,0,0,0,0,0,Fiber Optic
5552-ZNFSJ,1,1,0,0,0,0,0,0,0,DSL
5553-AOINX,1,1,0,1,1,0,1,1,1,Fiber Optic
5555-RNPGT,1,0,0,0,0,0,0,0,0,Sin servicio
5561-NWEVX,1,1,0,0,1,0,0,0,0,Fiber Optic
5562-BETPV,1,0,0,0,0,0,0,0,0,Sin servicio
5562-YJQGT,1,0,0,0,0,0,0,0,0,Sin servicio
5564-NEMQO,1,1,0,0,1,0,0,0,0,Fiber Optic
5565-FILXA,1,1,0,0,0,0,1,1,0,Fiber Optic
5566-SOEZD,1,1,1,1,0,0,0,0,0,Fiber Optic
5567-GZKQY,1,0,0,0,0,0,0,0,0,Sin servicio
5567-WSELE,1,1,0,0,0,0,1,1,0,Fiber Optic
5568-DMXZS,1,1,0,1,0,1,1,0,0,Cable
5569-IDSEY,1,1,0,1,1,0,1,1,1,Fiber Optic
5569-KGJHX,1,1,0,0,0,0,1,0,0,Fiber Optic
5569-OUICF,1,1,0,0,0,1,1,1,0,Fiber Optic
5570-PTWEH,1,1,0,0,0,0,0,0,0,Fiber Optic
5572-ZDXHY,1,1,0,1,0,0,0,1,1,Fiber Optic
5574-NXZIU,1,1,1,1,1,1,1,1,1,Fiber Optic
5575-GNVDE,1,1,1,0,1,0,0,0,0,DSL
5575-TPIZQ,1,1,1,0,0,0,1,0,0,Fiber Optic
5577-OTWWW,1,0,0,0,0,0,0,0,0,Sin servicio
5578-NKCXI,1,1,1,1,0,0,1,1,1,Fiber Optic
5583-EJXRD,0,1,1,1,1,1,0,1,1,Cable
5583-SXDAG,1,1,0,0,0,0,0,0,0,Fiber Optic
5590-BYNII,1,1,1,0,0,0,1,1,1,Fiber Optic
5590-YRFJT,0,1,0,0,0,0,0,0,0,DSL
5590-ZSKRV,1,1,1,1,0,0,0,0,0,DSL
5593-SUAOO,1,1,0,1,1,0,0,0,0,Fiber Optic
5597-GLBUC,1,1,0,0,1,0,1,0,0,Fiber Optic
5598-IKHQQ,1,0,0,0,0,0,0,0,0,Sin servicio
5599-HVLTW,1,1,0,0,1,0,0,0,0,Fiber Optic
5600-KTXFM,1,1,0,0,0,0,0,0,0,Fiber Optic
5600-PDUJF,1,1,0,0,0,1,0,0,0,DSL
5602-BVFMK,1,0,0,0,0,0,0,0,0,Sin servicio
5605-IYGFG,1,1,0,0,0,0,0,0,0,Fiber Optic
5605-XNWEN,1,0,0,0,0,0,0,0,0,Sin servicio
5606-AMZBO,1,1,1,0,0,0,0,0,0,Fiber Optic
5609-CEBID,1,1,0,1,1,0,0,1,0,Fiber Optic
5609-IMCGG,1,1,1,0,1,0,0,0,0,Fiber Optic
5614-DNZCE,1,1,1,1,1,1,0,0,0,DSL
5616-PRTNT,1,0,0,0,0,0,0,0,0,Sin servicio
5619-PTMIK,1,1,1,0,0,0,0,0,1,DSL
5619-XZZKR,1,0,0,0,0,0,0,0,0,Sin servicio
5622-UEJFI,1,0,0,0,0,0,0,0,0,Sin servicio
5624-BQSSA,1,0,0,0,0,0,0,0,0,Sin servicio
5624-RYAMH,1,0,0,0,0,0,0,0,0,Sin servicio
5626-MGTUK,1,1,1,0,0,0,1,0,0,Fiber Optic
5627-TVBPP,1,0,0,0,0,0,0,0,0,Sin servicio
5628-FCGYG,1,1,0,0,0,0,0,1,1,Fiber Optic
5628-RKIFK,1,1,1,0,0,0,1,1,1,Fiber Optic
5630-AHZIL,1,1,1,0,0,1,0,1,1,DSL
5630-IXDXV,1,1,0,1,1,0,1,1,1,Fiber Optic
5639-NTUPK,1,1,1,0,0,0,0,0,1,Cable
5640-CAXOA,0,1,0,0,0,1,0,1,1,Cable
5641-DMBFJ,1,1,1,0,1,1,1,1,1,DSL
5642-MHDQT,1,0,0,0,0,0,0,0,0,Sin servicio
5644-PDMZC,1,1,0,1,0,0,0,1,1,Fiber Optic
5647-FXOTP,1,1,0,1,1,0,1,1,1,Fiber Optic
5647-URDKA,1,0,0,0,0,0,0,0,0,Sin servicio
5649-ANRML,1,1,0,1,1,1,0,1,0,Fiber Optic
5649-RXQTV,1,1,0,1,1,0,1,1,1,Fiber Optic
5649-TJHOV,0,1,0,0,0,0,0,1,0,DSL
5649-VUKMC,1,1,0,0,1,0,1,1,1,Fiber Optic
5650-VDUDS,0,1,0,0,0,0,0,0,0,Cable
5650-YLIBA,1,1,0,1,0,0,0,0,0,Fiber Optic
5651-CPDND,1,1,0,0,0,0,0,0,0,DSL
5651-CRHKQ,1,1,0,1,1,1,0,0,0,Fiber Optic
5651-WYIPH,1,1,0,1,0,0,0,0,0,Cable
5651-YLPRD,1,1,0,1,0,0,1,0,0,Fiber Optic
5652-MSDEY,1,1,0,0,0,0,0,0,0,Fiber Optic
5655-JSMZM,1,1,0,0,0,0,1,1,0,Fiber Optic
5656-JAMLX,1,0,0,0,0,0,0,0,0,Sin servicio
5656-MJEFC,0,1,1,0,1,1,1,0,0,Cable
5663-QBGIS,1,1,0,1,0,0,1,1,1,Fiber Optic
5666-CYCYZ,1,1,0,0,0,1,0,1,1,Fiber Optic
5666-MBJPT,1,0,0,0,0,0,0,0,0,Sin servicio
5668-MEISB,1,1,1,1,1,1,1,0,0,Fiber Optic
5669-SRAIP,0,1,0,0,1,0,0,1,1,DSL
5671-RQRLP,1,1,0,0,0,0,0,0,0,Fiber Optic
5671-UUNXD,1,1,0,0,0,1,1,1,1,Fiber Optic
5673-FSSMF,1,1,0,0,0,0,0,1,1,Cable
5673-TIYIB,0,1,0,1,1,1,0,0,0,DSL
5676-CFLYY,1,1,0,1,0,1,1,1,1,Cable
5678-VFNEQ,1,1,1,0,1,0,1,1,1,Fiber Optic
5680-LQOGP,1,1,1,1,1,1,1,1,1,Cable
5681-LLOEI,1,1,1,0,1,1,0,0,0,Fiber Optic
5684-FJVYR,1,1,1,1,0,1,0,0,0,Fiber Optic
5685-IIXLY,1,1,0,1,0,0,0,1,1,Fiber Optic
5686-CMAWK,1,1,0,0,1,1,0,0,0,Fiber Optic
5687-DKDTV,1,0,0,0,0,0,0,0,0,Sin servicio
5688-KZTSN,1,0,0,0,0,0,0,0,0,Sin servicio
5692-FPTAH,1,1,0,0,0,0,0,0,0,Cable
5692-ICXLW,1,1,0,1,0,0,1,0,0,Fiber Optic
5693-PIPCS,1,1,0,1,0,1,1,1,1,Fiber Optic
5696-CEIQJ,1,1,0,1,1,1,1,1,1,Fiber Optic
5696-EXCYS,1,0,0,0,0,0,0,0,0,Sin servicio
5696-JVVQY,1,1,1,1,1,0,0,1,1,DSL
5696-QURRL,1,1,0,0,0,0,0,0,0,DSL
5697-GOMBF,0,1,0,0,0,0,1,0,0,DSL
5698-BQJOH,1,1,0,0,0,0,1,1,1,Fiber Optic
5699-BNCAS,1,0,0,0,0,0,0,0,0,Sin servicio
5701-GUXDC,0,1,1,0,1,0,0,0,0,DSL
5701-SVCWR,1,0,0,0,0,0,0,0,0,Sin servicio
5701-YVSVF,1,1,0,0,0,1,1,0,0,Fiber Optic
5701-ZIKJE,1,1,0,0,0,1,0,0,1,DSL
5702-KVQRD,1,1,1,0,1,1,1,1,1,DSL
5702-SKUOB,1,0,0,0,0,0,0,0,0,Sin servicio
5707-ORNDZ,1,1,1,0,0,0,0,0,0,DSL
5707-ZMDJP,1,1,1,1,0,1,1,0,0,DSL
5708-EVONK,1,1,1,1,0,0,0,1,1,Fiber Optic
5709-LVOEQ,1,1,1,1,1,0,1,1,1,DSL
5712-AHQNN,1,1,0,1,1,0,1,0,0,Fiber Optic
5712-PTIWW,1,1,0,0,1,1,0,0,0,Fiber Optic
5712-VBOXD,1,0,0,0,0,0,0,0,0,Sin servicio
5716-EZXZN,1,1,1,1,0,1,1,0,0,Fiber Optic
5716-LIBJC,1,1,0,1,1,0,1,1,1,Fiber Optic
5724-BIDBU,1,1,1,0,0,0,0,0,0,Cable
5726-CVNYA,1,0,0,0,0,0,0,0,0,Sin servicio
5727-MYATE,1,1,1,1,1,1,1,1,1,DSL
5729-KLZAR,1,1,0,0,0,0,0,1,1,Fiber Optic
5730-DBDSI,1,0,0,0,0,0,0,0,0,Sin servicio
5730-RIITO,0,1,1,1,0,0,0,0,0,DSL
5732-IKGQH,1,1,1,0,1,1,1,1,0,Fiber Optic
5734-EJKXG,1,1,1,1,1,1,1,1,1,Fiber Optic
5736-YEJAX,1,1,1,1,1,1,1,0,0,DSL
5740-YHGTW,1,1,1,1,0,0,1,0,0,Fiber Optic
5743-KHMNA,1,0,0,0,0,0,0,0,0,Sin servicio
5747-PMBSQ,1,1,0,1,1,1,1,0,0,Fiber Optic
5748-RNCJT,1,1,0,0,1,1,1,1,1,Fiber Optic
5751-USDBL,1,1,1,0,1,1,1,1,1,Cable
5753-QQWPW,1,1,1,1,0,1,0,0,0,DSL
5756-JYOJT,1,1,0,0,1,1,0,1,1,Cable
5756-OZRIO,1,1,0,1,0,0,0,1,1,DSL
5759-RCVCB,0,1,0,0,0,0,1,0,0,DSL
5760-FXFVO,1,1,1,1,0,0,0,0,0,Fiber Optic
5760-IFJOZ,1,1,0,1,1,0,1,1,1,Fiber Optic
5760-WRAHC,1,1,1,0,1,1,0,1,1,DSL
5762-TJXGK,0,1,1,1,1,0,1,1,1,DSL
5766-FTRTS,1,1,1,1,1,1,1,1,1,DSL
5766-XQXMQ,1,1,1,1,1,0,0,1,1,DSL
5766-ZJYBB,1,0,0,0,0,0,0,0,0,Sin servicio
5774-QPLTF,1,0,0,0,0,0,0,0,0,Sin servicio
5774-XZTQC,1,0,0,0,0,0,0,0,0,Sin servicio
5777-KJIRB,1,1,0,0,1,0,0,0,0,Cable
5777-ZPQNC,1,0,0,0,0,0,0,0,0,Sin servicio
5778-BVOFB,1,1,0,0,0,1,1,0,0,Cable
5780-INQIK,1,1,0,0,0,1,0,0,0,DSL
5781-BKHOP,1,1,1,1,1,0,1,0,0,Fiber Optic
5781-RFZRP,1,1,1,1,0,1,1,0,0,DSL
5787-KXGIY,1,0,0,0,0,0,0,0,0,Sin servicio
5788-YPOEG,1,1,1,1,1,1,1,1,1,DSL
5789-LDFXO,1,0,0,0,0,0,0,0,0,Sin servicio
5791-KAJFD,1,1,1,0,1,0,0,1,1,DSL
5792-JALQC,1,1,1,0,1,0,0,0,0,DSL
5793-YOLJN,1,0,0,0,0,0,0,0,0,Sin servicio
5795-BKOYE,1,1,0,1,1,1,0,0,0,DSL
5795-KTGUD,1,1,1,1,1,0,1,1,1,Fiber Optic
5797-APWZC,1,1,0,0,0,0,1,1,1,Fiber Optic
5799-JRCZO,1,0,0,0,0,0,0,0,0,Sin servicio
5802-ADBRC,1,1,1,0,1,0,1,1,1,Fiber Optic
5803-NQJZO,1,1,1,1,1,1,0,0,0,Cable
5804-HYIEZ,1,1,1,1,0,0,1,1,1,Fiber Optic
5804-JMYIO,1,0,0,0,0,0,0,0,0,Sin servicio
5804-LEPIM,1,1,0,0,0,0,0,0,0,Fiber Optic
5808-TOTXO,1,0,0,0,0,0,0,0,0,Sin servicio
5811-IWXYM,1,1,0,0,1,0,1,1,1,Fiber Optic
5813-UECBU,1,1,0,1,1,0,0,0,0,Fiber Optic
5815-HGGHV,1,1,1,0,0,1,0,1,1,DSL
5816-JMLGY,1,1,0,1,1,1,1,1,1,DSL
5816-QVHRX,1,1,0,0,0,1,1,1,1,Fiber Optic
5816-SCGFC,1,1,0,1,0,0,0,0,0,Cable
5820-PTRYM,1,1,1,1,1,1,0,0,0,Cable
5821-MMEIL,1,0,0,0,0,0,0,0,0,Sin servicio
5825-XJOCM,1,1,1,1,1,0,0,0,0,Cable
5827-MWCZK,1,1,0,1,0,1,1,0,0,Fiber Optic
5828-AVIPD,1,1,0,0,0,1,1,1,1,Fiber Optic
5828-DWPIL,1,1,1,1,1,0,0,0,0,Fiber Optic
5829-NVSQN,1,1,1,0,1,1,0,1,1,DSL
5832-EXGTT,1,1,1,0,0,0,0,1,1,DSL
5832-TRLPB,1,1,0,0,1,1,1,1,1,Cable
5832-XKAES,1,1,0,0,0,0,0,0,0,Fiber Optic
5834-ASPWA,1,1,0,0,0,0,0,0,0,Fiber Optic
5835-BEQEU,1,1,0,0,0,0,0,0,0,Fiber Optic
5837-LXSDN,1,1,0,1,0,0,1,0,0,Cable
5839-SUYVZ,1,1,0,0,0,1,0,0,0,Fiber Optic
5840-NVDCG,1,1,1,1,0,1,0,1,1,Cable
5842-POCOP,1,1,1,0,1,0,0,1,1,Cable
5843-TTHGI,1,1,0,0,1,0,0,0,0,DSL
5844-QVTAT,1,1,1,1,1,0,0,0,0,Cable
5845-BZZIB,1,0,0,0,0,0,0,0,0,Sin servicio
5846-ABOBJ,1,0,0,0,0,0,0,0,0,Sin servicio
5846-NEQVZ,1,1,1,0,1,1,0,1,1,Cable
5846-QFDFI,1,1,0,1,1,1,0,0,1,Fiber Optic
5847-MXBEO,1,0,0,0,0,0,0,0,0,Sin servicio
5848-FHRFC,1,0,0,0,0,0,0,0,0,Sin servicio
5849-ASHZJ,1,0,0,0,0,0,0,0,0,Sin servicio
5850-BDWCY,1,0,0,0,0,0,0,0,0,Sin servicio
5854-KSRBJ,1,0,0,0,0,0,0,0,0,Sin servicio
5855-EIBDE,1,1,1,1,1,1,0,1,1,Fiber Optic
5857-TYBCJ,1,1,0,0,1,0,1,0,0,Fiber Optic
5857-XRECV,1,0,0,0,0,0,0,0,0,Sin servicio
5858-EAFCZ,1,1,0,0,0,0,0,0,0,DSL
5859-HZYLF,1,0,0,0,0,0,0,0,0,Sin servicio
5862-BRIXZ,0,1,1,0,1,1,1,1,1,DSL
5863-OOKCL,1,0,0,0,0,0,0,0,0,Sin servicio
5868-CZJDR,0,1,0,1,0,0,0,0,0,DSL
5868-YTYKS,1,0,0,0,0,0,0,0,0,Sin servicio
5868-YWPDW,1,1,0,1,0,0,0,1,0,Fiber Optic
5871-DGTXZ,1,0,0,0,0,0,0,0,0,Sin servicio
5872-OEQNH,0,1,1,0,1,0,0,1,1,DSL
5875-YPQFJ,1,1,0,0,0,0,0,0,0,Fiber Optic
5876-HZVZM,1,1,1,1,0,0,0,0,0,Cable
5876-QMYLD,1,0,0,0,0,0,0,0,0,Sin servicio
5879-HMFFH,1,1,1,1,1,1,1,1,1,DSL
5879-SESNB,1,1,0,0,0,0,0,0,0,Fiber Optic
5882-CMAZQ,0,1,0,1,0,1,0,0,0,DSL
5883-GTGVD,1,1,0,1,0,0,1,1,1,Fiber Optic
5884-FBCTL,1,0,0,0,0,0,0,0,0,Sin servicio
5884-GCYMI,1,1,0,0,0,0,0,0,0,Fiber Optic
5886-VLQVU,1,1,0,0,0,1,0,1,1,Fiber Optic
5887-IKKYO,1,1,0,0,1,1,0,1,1,Fiber Optic
5889-JTMUL,1,1,0,1,1,0,1,0,0,Fiber Optic
5889-LFOLL,1,1,0,0,0,0,0,1,1,Fiber Optic
5893-KCLGT,1,0,0,0,0,0,0,0,0,Sin servicio
5893-PYOLZ,1,1,0,1,1,1,1,1,1,DSL
5895-QSXOD,1,1,0,0,0,0,0,0,0,Fiber Optic
5896-NPFWW,1,1,0,0,1,0,0,0,0,Cable
5897-ZYEKH,1,1,1,1,0,0,1,1,1,Fiber Optic
5898-IGSLP,1,1,1,0,1,1,0,0,0,Fiber Optic
5899-MQZZL,1,1,0,0,0,0,0,0,1,Fiber Optic
5899-OUVKV,1,1,0,1,0,0,1,1,1,Fiber Optic
5902-WBLSE,1,0,0,0,0,0,0,0,0,Sin servicio
5906-BFOZT,1,0,0,0,0,0,0,0,0,Sin servicio
5906-CVLHP,1,1,0,1,0,1,0,0,0,Cable
5906-DVAPM,1,1,1,1,0,1,1,0,0,DSL
5908-QMGOE,1,1,0,0,0,0,0,0,0,Fiber Optic
5909-ECHUI,1,1,0,0,0,0,0,1,1,DSL
5913-INRQV,1,1,1,0,0,1,1,0,0,Fiber Optic
5914-DVBWJ,1,1,0,1,0,1,0,0,0,Fiber Optic
5914-GXMDA,1,0,0,0,0,0,0,0,0,Sin servicio
5914-XRFQB,1,1,1,1,1,1,1,1,1,Fiber Optic
5915-ANOEI,1,1,1,1,1,1,1,0,0,DSL
5915-DGNVC,1,1,1,1,1,0,0,1,1,DSL
5916-QEWPT,1,1,0,0,1,0,1,1,1,Cable
5917-HBSDW,1,0,0,0,0,0,0,0,0,Sin servicio
5917-RYRMG,1,0,0,0,0,0,0,0,0,Sin servicio
5918-VUKWP,1,0,0,0,0,0,0,0,0,Sin servicio
5919-TMRGD,1,1,0,0,0,0,1,0,0,Fiber Optic
5919-VCZYM,1,0,0,0,0,0,0,0,0,Sin servicio
5921-NGYRH,1,1,1,0,0,0,0,0,0,Fiber Optic
5922-ABDVO,1,1,0,0,1,0,0,1,1,Fiber Optic
5923-GXUOC,1,1,1,1,1,0,1,1,1,Fiber Optic
5924-IFQTT,1,1,0,1,1,1,1,0,0,DSL
5924-SNGKP,1,0,0,0,0,0,0,0,0,Sin servicio
5928-QLDHB,1,1,0,0,0,0,0,0,0,Fiber Optic
5930-GBIWP,1,1,1,1,1,1,0,1,1,Cable
5931-FLJJF,1,1,0,0,0,0,0,0,0,Fiber Optic
5934-RMPOV,1,1,0,0,0,0,0,1,1,Fiber Optic
5934-TSSAU,1,1,0,0,1,0,0,0,0,Fiber Optic
5935-FCCNB,1,1,0,0,0,0,1,1,1,Fiber Optic
5937-EORGB,1,1,1,0,1,0,1,0,0,Fiber Optic
5939-SXWHM,1,0,0,0,0,0,0,0,0,Sin servicio
5939-XAIXZ,1,1,0,0,1,0,0,0,0,DSL
