customer_id,city,zip_code,total_population,latitude,longitude
5512-IDZEI,Garden Grove,92841,31428,33.786738,-117.982564
5514-YQENT,Rocklin,95765,15494,38.823278,-121.281856
5515-AKOAJ,Hawaiian Gardens,90716,14852,33.830431,-118.074071
5515-IDEJJ,San Diego,92126,74232,32.886925,-117.152162
5515-RUGKN,Beverly Hills,90211,8321,34.063947,-118.383001
5519-NPHVG,Klamath River,96050,482,41.816595,-122.948287
5519-TEEUH,Irvine,92604,27369,33.688546,-117.788091
5519-YLDGW,Los Angeles,90071,21,34.052917,-118.255178
5520-FVEWJ,Santa Rosa,95405,22250,38.439696,-122.668817
5522-JBWMO,Blythe,92225,24659,33.674583,-114.71612
5522-NYKPB,Burney,96013,4552,40.946785,-121.719489
5524-KHNJP,Glendale,91205,41390,34.13658,-118.245839
5527-ACHSO,Orange,92865,18058,33.828779,-117.848299
5529-GIBVH,Duncans Mills,95430,187,38.445603,-123.063756
5533-NHFRF,San Jose,95132,40568,37.424655,-121.74841
5533-RJFTJ,Lemoore,93245,30419,36.303666,-119.825657
5536-RTPWK,Sausalito,94965,11213,37.848641,-122.515692
5536-SLHPM,Temecula,92592,46171,33.507255,-117.029473
5537-UXXVS,Citrus Heights,95621,41636,38.69549,-121.307864
5539-HIVAK,Friant,93626,1125,37.027663,-119.69056
5539-TMZLF,Concord,94520,36186,38.013825,-122.039144
5542-DHSXL,Butte City,95920,303,39.449794,-121.936372
5542-NKVRU,La Grange,95329,1749,37.666587,-120.411517
5542-TBBWB,Lakeport,95453,11180,39.080469,-122.955176
5543-QDCRY,San Francisco,94103,23036,37.773147,-122.411287
5546-BYZSM,Oak View,93022,6503,34.404544,-119.302118
5546-QUERU,Burbank,91506,18539,34.169706,-118.323548
5549-ZGHFB,Glendale,91205,41390,34.13658,-118.245839
5550-VFRLC,Moorpark,93021,32984,34.312945,-118.858169
5552-ZNFSJ,Santa Rosa,95407,30876,38.394091,-122.739814
5553-AOINX,Copperopolis,95228,2633,37.943954,-120.67108
5555-RNPGT,Bloomington,92316,25995,34.059722,-117.39104
5561-NWEVX,Hermosa Beach,90254,18693,33.86532,-118.396336
5562-BETPV,San Andreas,95249,3930,38.196497,-120.61689
5562-YJQGT,Encino,91316,27614,34.150354,-118.518292
5564-NEMQO,Thermal,92274,17018,33.53604,-116.119222
5565-FILXA,Escondido,92027,48690,33.141265,-116.967221
5566-SOEZD,Madeline,96119,85,41.042003,-120.506086
5567-GZKQY,Porterville,93257,65566,36.008958,-118.891593
5567-WSELE,Richmond,94801,28450,37.945288,-122.383941
5568-DMXZS,San Diego,92124,30206,32.827238,-117.089287
5569-IDSEY,Winters,95694,8406,38.578604,-122.024579
5569-KGJHX,Canoga Park,91303,23519,34.19829,-118.602203
5569-OUICF,San Diego,92109,46086,32.787836,-117.232376
5570-PTWEH,Encinitas,92024,47126,33.054579,-117.25665
5572-ZDXHY,Santa Rosa,95409,25718,38.468893,-122.580539
5574-NXZIU,Los Alamos,93440,1328,34.758699,-120.275839
5575-GNVDE,Los Angeles,90002,44586,33.949255,-118.246978
5575-TPIZQ,Buellton,93427,4644,34.631362,-120.238218
5577-OTWWW,San Jose,95120,37090,37.186141,-121.843554
5578-NKCXI,South Gate,90280,96267,33.944624,-118.192615
5583-EJXRD,San Diego,92127,20046,33.017518,-117.118456
5583-SXDAG,Alhambra,91803,30635,34.074736,-118.145959
5590-BYNII,Bayside,95524,1689,40.825486,-124.049485
5590-YRFJT,Lompoc,93437,6165,34.757477,-120.550507
5590-ZSKRV,Gardena,90249,26442,33.90139,-118.315697
5593-SUAOO,Boonville,95415,1374,39.025867,-123.381544
5597-GLBUC,Squaw Valley,93675,3146,36.719141,-119.202677
5598-IKHQQ,Myers Flat,95554,644,40.267158,-123.805913
5599-HVLTW,Oakland,94609,21097,37.834341,-122.26437
5600-KTXFM,Ventura,93004,27381,34.278697,-119.167798
5600-PDUJF,Los Angeles,90047,47107,33.958149,-118.308441
5602-BVFMK,Independence,93526,734,36.869584,-118.189241
5605-IYGFG,Thousand Palms,92276,6242,33.849263,-116.382778
5605-XNWEN,Montebello,90640,62425,34.015217,-118.109962
5606-AMZBO,Rosamond,93560,14931,34.903052,-118.411251
5609-CEBID,Hemet,92544,39264,33.644585,-116.871544
5609-IMCGG,Suisun City,94585,39279,38.197907,-122.017258
5614-DNZCE,Wilseyville,95257,435,38.392686,-120.415951
5616-PRTNT,Desert Center,92239,964,33.889605,-115.257009
5619-PTMIK,Lemon Grove,91945,24961,32.733564,-117.033713
5619-XZZKR,Santa Maria,93454,30540,34.943523,-120.256729
5622-UEJFI,Duncans Mills,95430,187,38.445603,-123.063756
5624-BQSSA,Santa Cruz,95065,8365,37.031404,-121.981865
5624-RYAMH,Citrus Heights,95610,43718,38.69508,-121.271616
5626-MGTUK,Chatsworth,91311,35325,34.294142,-118.603883
5627-TVBPP,Big Bear Lake,92315,5447,34.242058,-116.89802
5628-FCGYG,Riverside,92509,63999,34.004379,-117.447864
5628-RKIFK,Bloomington,92316,25995,34.059722,-117.39104
5630-AHZIL,El Segundo,90245,16041,33.917145,-118.401554
5630-IXDXV,Reedley,93654,25923,36.636638,-119.421842
5639-NTUPK,Walnut Creek,94598,26022,37.916648,-122.008483
5640-CAXOA,Auberry,93602,3464,36.991762,-119.242874
5641-DMBFJ,Oregon House,95962,1519,39.342587,-121.249833
5642-MHDQT,Mc Farland,93250,10781,35.666886,-119.186717
5644-PDMZC,Delano,93215,37280,35.772244,-119.209689
5647-FXOTP,Santa Ysabel,92070,1143,33.174725,-116.743329
5647-URDKA,Alturas,96101,5096,41.468877,-120.54229
5649-ANRML,Clipper Mills,95930,282,39.562239,-121.14836
5649-RXQTV,Alderpoint,95511,261,40.166028,-123.584144
5649-TJHOV,Davenport,95017,857,37.114335,-122.237162
5649-VUKMC,San Diego,92126,74232,32.886925,-117.152162
5650-VDUDS,Kernville,93238,1873,35.852892,-118.397782
5650-YLIBA,Lakeport,95453,11180,39.080469,-122.955176
5651-CPDND,San Leandro,94578,36568,37.704384,-122.126703
5651-CRHKQ,San Diego,92139,36351,32.677716,-117.047666
5651-WYIPH,Vacaville,95688,32564,38.419088,-122.024568
5651-YLPRD,Danville,94526,32873,37.815459,-121.977203
5652-MSDEY,Sutter Creek,95685,4610,38.432145,-120.77069
5655-JSMZM,Coalinga,93210,18036,36.186867,-120.387793
5656-JAMLX,Greenbrae,94904,12010,37.946617,-122.563571
5656-MJEFC,Victorville,92392,63235,34.486835,-117.362274
5663-QBGIS,La Canada Flintridge,91011,20200,34.234912,-118.153729
5666-CYCYZ,Montebello,90640,62425,34.015217,-118.109962
5666-MBJPT,Bakersfield,93304,44588,35.339796,-119.023552
5668-MEISB,Hacienda Heights,91745,53686,33.998471,-117.973758
5669-SRAIP,Larkspur,94939,6773,37.937082,-122.532369
5671-RQRLP,Fowler,93625,5635,36.625792,-119.672483
5671-UUNXD,Nicasio,94946,607,38.065359,-122.665566
5673-FSSMF,Delhi,95315,10159,37.422961,-120.765493
5673-TIYIB,Torrance,90502,17058,33.833181,-118.292062
5676-CFLYY,Ahwahnee,93601,1968,37.375816,-119.739935
5678-VFNEQ,Rocklin,95677,21510,38.7904,-121.236973
5680-LQOGP,Twin Bridges,95735,25,38.805481,-120.13287
5681-LLOEI,Encino,91316,27614,34.150354,-118.518292
5684-FJVYR,Lake Hughes,93532,2771,34.659579,-118.584212
5685-IIXLY,Novato,94945,16429,38.135897,-122.563683
5686-CMAWK,San Diego,92131,29283,32.89325,-117.087091
5687-DKDTV,Bellflower,90706,72893,33.887676,-118.127289
5688-KZTSN,San Diego,92121,4258,32.898613,-117.202937
5692-FPTAH,Nicolaus,95659,751,38.788898,-121.608624
5692-ICXLW,Escondido,92027,48690,33.141265,-116.967221
5693-PIPCS,National City,91950,62355,32.67102,-117.095235
5696-CEIQJ,Riverside,92504,46550,33.9108,-117.398153
5696-EXCYS,Hood,95639,213,38.375325,-121.507935
5696-JVVQY,Davis,95616,67411,38.508735,-121.678813
5696-QURRL,Waterford,95386,8308,37.669516,-120.626964
5697-GOMBF,Julian,92036,3577,32.980678,-116.262854
5698-BQJOH,Beverly Hills,90211,8321,34.063947,-118.383001
5699-BNCAS,Valley Center,92082,14575,33.25283,-116.986079
5701-GUXDC,El Centro,92243,43712,32.770393,-115.60915
5701-SVCWR,Laguna Niguel,92677,62103,33.529047,-117.701175
5701-YVSVF,Fallbrook,92028,42239,33.362575,-117.299644
5701-ZIKJE,Redcrest,95569,400,40.363446,-123.835041
5702-KVQRD,Topaz,96133,116,38.636052,-119.489162
5702-SKUOB,Fresno,93722,60889,36.78979,-119.929894
5707-ORNDZ,Yuba City,95993,27786,39.075694,-121.70606
5707-ZMDJP,Norwalk,90650,103214,33.905963,-118.08263
5708-EVONK,Cassel,96016,344,40.936285,-121.572692
5709-LVOEQ,San Mateo,94401,32488,37.590421,-122.306467
5712-AHQNN,Whittier,90601,32050,34.007353,-118.033683
5712-PTIWW,Mcarthur,96056,1554,41.10831,-121.360362
5712-VBOXD,Santa Barbara,93108,12741,34.457541,-119.631072
5716-EZXZN,Surfside,90743,174,33.728273,-118.085304
5716-LIBJC,Winton,95388,11463,37.421299,-120.599587
5724-BIDBU,Penn Valley,95946,9752,39.203817,-121.19584
5726-CVNYA,Cutler,93615,5519,36.497895,-119.285484
5727-MYATE,Van Nuys,91405,51348,34.202494,-118.448048
5729-KLZAR,Sacramento,95817,14966,38.550722,-121.457314
5730-DBDSI,June Lake,93529,618,37.730269,-119.055813
5730-RIITO,Willows,95988,8812,39.493991,-122.286363
5732-IKGQH,Camarillo,93012,24945,34.205504,-118.993111
5734-EJKXG,Goodyears Bar,95944,76,39.564113,-120.868836
5736-YEJAX,Hemet,92543,29687,33.739415,-116.968339
5740-YHGTW,Los Angeles,90041,27866,34.137412,-118.207607
5743-KHMNA,Berkeley,94705,12448,37.858898,-122.240512
5747-PMBSQ,San Diego,92126,74232,32.886925,-117.152162
5748-RNCJT,Sacramento,95820,37031,38.53508,-121.444144
5751-USDBL,Soda Springs,95728,88,39.279068,-120.414275
5753-QQWPW,Aliso Viejo,92656,41237,33.571259,-117.731917
5756-JYOJT,Santa Ana,92706,37879,33.765893,-117.881533
5756-OZRIO,Riverside,92504,46550,33.9108,-117.398153
5759-RCVCB,Orange,92869,37916,33.792791,-117.789749
5760-FXFVO,Pleasant Grove,95668,901,38.833554,-121.498102
5760-IFJOZ,Richgrove,93261,2956,35.809921,-119.127437
5760-WRAHC,Fontana,92336,54586,34.136367,-117.460803
5762-TJXGK,Wheatland,95692,3600,39.043387,-121.409837
5766-FTRTS,El Segundo,90245,16041,33.917145,-118.401554
5766-XQXMQ,Princeton,95970,495,39.424957,-122.039307
5766-ZJYBB,Brisbane,94005,3635,37.684694,-122.40712
5774-QPLTF,El Nido,95317,808,37.127386,-120.506422
5774-XZTQC,Lakewood,90715,20890,33.841027,-118.078097
5777-KJIRB,Weimar,95736,31,39.00978,-120.978273
5777-ZPQNC,Covina,91724,25068,34.08111,-117.853935
5778-BVOFB,Escondido,92027,48690,33.141265,-116.967221
5780-INQIK,San Mateo,94401,32488,37.590421,-122.306467
5781-BKHOP,Richmond,94801,28450,37.945288,-122.383941
5781-RFZRP,Ladera Ranch,92694,350,33.569186,-117.640055
5787-KXGIY,Palo Alto,94303,45499,37.45809,-122.115398
5788-YPOEG,Pebble Beach,93953,4602,36.587497,-121.944815
5789-LDFXO,Baker,92309,904,35.28952,-116.092214
5791-KAJFD,Newport Beach,92662,3124,33.606336,-117.893042
5792-JALQC,San Rafael,94901,40239,37.972662,-122.491452
5793-YOLJN,Oro Grande,92368,909,34.647959,-117.296957
5795-BKOYE,Sacramento,95837,264,38.691607,-121.602284
5795-KTGUD,Ione,95640,9752,38.33788,-120.954202
5797-APWZC,San Francisco,94105,2066,37.789168,-122.395009
5799-JRCZO,North San Juan,95960,565,39.423046,-120.984472
5802-ADBRC,San Juan Capistrano,92675,34321,33.521447,-117.602555
5803-NQJZO,Bakersfield,93305,35643,35.391733,-118.984109
5804-HYIEZ,Winterhaven,92283,3663,32.852947,-114.850784
5804-JMYIO,Glencoe,95232,21,38.358464,-120.579304
5804-LEPIM,San Diego,92122,34902,32.85723,-117.209774
5808-TOTXO,Oakland,94605,42854,37.758019,-122.138678
5811-IWXYM,Napa,94558,63947,38.489789,-122.27011
5813-UECBU,Bridgeville,95526,695,40.372532,-123.525626
5815-HGGHV,Witter Springs,95493,240,39.222323,-122.985488
5816-JMLGY,Red Bluff,96080,26438,40.186772,-122.388361
5816-QVHRX,San Leandro,94579,19815,37.687264,-122.15728
5816-SCGFC,Fullerton,92835,21157,33.902211,-117.914922
5820-PTRYM,Chula Vista,91913,12884,32.64164,-116.985026
5821-MMEIL,Nipton,92364,162,35.478736,-115.516984
5825-XJOCM,Gazelle,96034,392,41.411315,-122.697236
5827-MWCZK,Boonville,95415,1374,39.025867,-123.381544
5828-AVIPD,Sierraville,96126,227,39.559709,-120.345639
5828-DWPIL,Livermore,94550,75929,37.571748,-121.659562
5829-NVSQN,Gonzales,93926,9023,36.52588,-121.396719
5832-EXGTT,Burbank,91501,18112,34.188339,-118.300942
5832-TRLPB,Milpitas,95035,62848,37.441931,-121.878502
5832-XKAES,Sierraville,96126,227,39.559709,-120.345639
5834-ASPWA,San Diego,92117,51213,32.825086,-117.199424
5835-BEQEU,Escondido,92027,48690,33.141265,-116.967221
5837-LXSDN,Angwin,94508,3641,38.542448,-122.419923
5839-SUYVZ,Orange,92868,23172,33.787796,-117.875928
5840-NVDCG,Pacoima,91331,97318,34.255442,-118.421314
5842-POCOP,Randsburg,93554,117,35.405722,-117.773354
5843-TTHGI,Sunnyvale,94086,64010,37.378541,-122.020456
5844-QVTAT,Irvine,92620,26419,33.716136,-117.752574
5845-BZZIB,Frazier Park,93222,1526,34.907911,-119.234281
5846-ABOBJ,Los Angeles,90034,58218,34.030578,-118.399613
5846-NEQVZ,Mission Viejo,92691,46371,33.611945,-117.665867
5846-QFDFI,Pine Valley,91962,1604,32.800671,-116.483363
5847-MXBEO,Helm,93627,152,36.520537,-120.118055
5848-FHRFC,Santa Monica,90405,26099,34.005439,-118.477507
5849-ASHZJ,Palo Alto,94306,24492,37.416159,-122.131337
5850-BDWCY,Los Angeles,90045,39334,33.954017,-118.402447
5854-KSRBJ,San Clemente,92673,15297,33.4725,-117.584273
5855-EIBDE,Orangevale,95662,32040,38.689174,-121.218435
5857-TYBCJ,Dixon,95620,18529,38.392821,-121.799917
5857-XRECV,Manteca,95336,36738,37.830267,-121.201018
5858-EAFCZ,Rialto,92377,18518,34.156758,-117.404686
5859-HZYLF,San Jose,95133,26032,37.371862,-121.860349
5862-BRIXZ,Santa Maria,93458,43684,34.95934,-120.490081
5863-OOKCL,Cayucos,93430,3220,35.511833,-120.918713
5868-CZJDR,Linden,95236,3148,38.047746,-121.030499
5868-YTYKS,Davenport,95017,857,37.114335,-122.237162
5868-YWPDW,Sherman Oaks,91423,29387,34.146957,-118.432138
5871-DGTXZ,River Pines,95675,364,38.545775,-120.743325
5872-OEQNH,Carmichael,95608,58830,38.626128,-121.328011
5875-YPQFJ,Fremont,94555,33883,37.555473,-122.080312
5876-HZVZM,West Covina,91792,31622,34.024405,-117.898722
5876-QMYLD,Earp,92242,1564,34.137742,-114.36514
5879-HMFFH,Cassel,96016,344,40.936285,-121.572692
5879-SESNB,Moraga,94556,16510,37.827946,-122.107185
5882-CMAZQ,National City,91950,62355,32.67102,-117.095235
5883-GTGVD,Biola,93606,807,36.798882,-120.019511
5884-FBCTL,Shafter,93263,15177,35.490705,-119.286833
5884-GCYMI,San Diego,92130,28201,32.957195,-117.202542
5886-VLQVU,Grand Terrace,92313,11024,34.029175,-117.307211
5887-IKKYO,Pomona,91768,36057,34.067932,-117.785168
5889-JTMUL,Castaic,91384,22177,34.506627,-118.699048
5889-LFOLL,Canby,96015,417,41.486953,-120.913975
5893-KCLGT,Sunland,91040,18752,34.282704,-118.312929
5893-PYOLZ,San Leandro,94578,36568,37.704384,-122.126703
5895-QSXOD,Alleghany,95910,118,39.467828,-120.841386
5896-NPFWW,San Diego,92129,47224,32.961064,-117.134917
5897-ZYEKH,Lincoln,95648,15286,38.922812,-121.312005
5898-IGSLP,Mountain View,94041,13483,37.388349,-122.075299
5899-MQZZL,San Ysidro,92173,28488,32.555828,-117.040073
5899-OUVKV,Sacramento,95821,35426,38.625096,-121.383658
5902-WBLSE,Bonita,91902,17389,32.67117,-117.00232
5906-BFOZT,Loleta,95551,1447,40.665952,-124.240051
5906-CVLHP,Rowland Heights,91748,46342,33.976753,-117.897367
5906-DVAPM,Meridian,95957,776,39.068071,-121.832638
5908-QMGOE,Fowler,93625,5635,36.625792,-119.672483
5909-ECHUI,Oak Run,96069,829,40.689243,-122.037023
5913-INRQV,Upland,91786,48827,34.105493,-117.660934
5914-DVBWJ,Riverside,92508,17147,33.885499,-117.324959
5914-GXMDA,Lamont,93241,15364,35.245035,-118.905553
5914-XRFQB,Caspar,95420,333,39.361283,-123.784599
5915-ANOEI,Corcoran,93212,23506,36.04533,-119.532424
5915-DGNVC,Cambria,93428,6526,35.591387,-121.032256
5916-QEWPT,Valley Village,91607,27453,34.165783,-118.399795
5917-HBSDW,Mill Valley,94941,28727,37.901371,-122.572024
5917-RYRMG,Jolon,93928,254,35.930782,-121.189757
5918-VUKWP,Pasadena,91104,38460,34.165383,-118.123752
5919-TMRGD,Huntington Park,90255,78114,33.97803,-118.217141
5919-VCZYM,Santa Ana,92707,62634,33.714829,-117.872941
5921-NGYRH,Stonyford,95979,844,39.288127,-122.415841
5922-ABDVO,Seal Beach,90740,24180,33.75462,-118.071128
5923-GXUOC,Fallbrook,92028,42239,33.362575,-117.299644
5924-IFQTT,Crescent Mills,95934,178,40.080342,-120.957805
5924-SNGKP,Solana Beach,92075,12173,33.001813,-117.263628
5928-QLDHB,San Fernando,91340,33389,34.286131,-118.435969
5930-GBIWP,Doyle,96109,1177,40.012675,-120.101857
5931-FLJJF,Midway City,92655,8660,33.744439,-117.98588
5934-RMPOV,Pescadero,94060,2055,37.22565,-122.297533
5934-TSSAU,Landers,92285,2182,34.341737,-116.539416
5935-FCCNB,Downey,90242,42459,33.921793,-118.140588
5937-EORGB,Five Points,93624,1852,36.397745,-120.119911
5939-SXWHM,Millville,96062,830,40.531257,-122.148139
5939-XAIXZ,Birds Landing,94512,138,38.140719,-121.838298
5940-AHUHD,Pomona,91768,36057,34.067932,-117.785168
5940-NFXKV,San Diego,92109,46086,32.787836,-117.232376
5944-UGLLK,Cloverdale,95425,9210,38.801936,-122.938935
5945-AZYHT,Antioch,94509,90891,37.980057,-121.801599
5947-SGKCL,San Marino,91108,13158,34.122671,-118.112911
5948-UJZLF,Los Angeles,90049,33523,34.091829,-118.491244
5949-EBSQK,Sunset Beach,90742,1107,33.719221,-118.073596
5949-HGVJL,Mccloud,96057,1586,41.251322,-122.105209
5949-XIKAE,San Bernardino,92401,1779,34.105935,-117.2914
5950-AAAGJ,Playa Del Rey,90293,11264,33.947305,-118.439841
5951-AOFIH,San Jose,95122,59841,37.32886,-121.834567
5954-BDFSG,West Hollywood,90069,20408,34.093781,-118.381061
5955-EPOAZ,Livermore,94550,75929,37.571748,-121.659562
5955-ERIHD,Lakewood,90712,30173,33.840524,-118.148403
5956-VKDTT,Moreno Valley,92557,46214,33.970661,-117.255039
5956-YHHRX,Pilot Hill,95664,1173,38.803731,-121.043799
5959-BELXA,Yucaipa,92399,41575,34.04597,-117.011825
5960-MVTUK,Grenada,96038,616,41.599978,-122.539381
5960-WPXQM,Temecula,92592,46171,33.507255,-117.029473
5961-VUSRV,Sherman Oaks,91403,22085,34.147149,-118.463365
5965-GGPRW,Hayward,94541,60274,37.674002,-122.076796
5966-EMAZU,Fort Bidwell,96112,231,41.932207,-120.135941
5968-HYJRZ,Kerman,93630,14062,36.727418,-120.123526
5968-VXZLG,Calabasas,91302,23661,34.130861,-118.68346
5968-XQIVE,Temecula,92592,46171,33.507255,-117.029473
5970-GHJAW,Irvine,92612,41062,33.643095,-117.810896
5973-EJGDP,Palm Springs,92264,18884,33.745746,-116.514215
5975-BAICR,Yountville,94599,2873,38.421458,-122.365048
5976-JCJRH,Danville,94526,32873,37.815459,-121.977203
5977-CKHON,Roseville,95678,30614,38.759751,-121.288545
5980-BDHPY,Wendel,96136,162,40.345949,-120.081187
5980-NOPLP,Pasadena,91105,10253,34.13946,-118.166649
5981-ITEMU,Marshall,94940,406,38.129308,-122.834815
5981-ZVXOT,San Diego,92131,29283,32.89325,-117.087091
5982-FPVQN,Camarillo,93012,24945,34.205504,-118.993111
5982-PSMKW,North Hollywood,91601,36625,34.1692,-118.372498
5982-XMDEX,Arvin,93203,16206,35.116307,-118.817644
5985-BEHZK,Santa Ana,92705,44117,33.766004,-117.786763
5985-TBABQ,West Sacramento,95605,12756,38.592745,-121.540036
5986-WWXDV,Salton City,92275,799,33.28156,-115.955541
5989-AXPUC,Garden Grove,92840,50641,33.787165,-117.931889
5989-OMNJE,Windsor,95492,23701,38.527297,-122.810044
5989-PGKJB,San Diego,92121,4258,32.898613,-117.202937
5993-BQHEA,San Francisco,94111,3337,37.801776,-122.402293
5993-JSUWV,Columbia,95310,2144,38.085839,-120.37855
5995-LFTLE,Lower Lake,95457,2644,38.925545,-122.549083
5995-OIGLP,Port Costa,94569,173,38.035707,-122.196821
5995-SNNEW,Whittier,90605,38181,33.960891,-118.032222
5995-WWKKG,Running Springs,92382,5395,34.186211,-117.07683
5996-DAOQL,Penngrove,94951,3777,38.325599,-122.642352
5996-EBTKM,Lakeside,92040,42277,32.909873,-116.906774
5996-NRVXR,Los Alamitos,90720,21343,33.79499,-118.065591
5997-OPVFA,Montrose,91020,7527,34.2112,-118.230625
5998-DZLYR,Sutter,95982,3193,39.172777,-121.805845
5998-VVEJY,Glendora,91741,24973,34.14649,-117.849815
5999-LCXAO,Orange,92866,15396,33.784597,-117.844535
6000-APYLU,Valencia,91355,24977,34.43987,-118.644609
6000-UKLWI,Sacramento,95842,31373,38.687367,-121.34848
6005-OBZPH,San Diego,92126,74232,32.886925,-117.152162
6007-TCTST,Salinas,93901,35739,36.64152,-121.622188
6008-NAIXK,Pine Grove,95665,4354,38.400264,-120.641274
6010-DDPPW,Newport Coast,92657,5597,33.603282,-117.821841
6013-BHCAW,San Jose,95117,29914,37.311088,-121.961786
6015-VVHHE,Los Angeles,90039,29310,34.110845,-118.259595
6016-LVTJQ,Long Beach,90805,91664,33.864622,-118.179626
6016-NXBNJ,Orange Cove,93646,8449,36.633498,-119.298895
6017-PPLPX,Daly City,94014,47453,37.691561,-122.445202
6022-KOUQO,Eagleville,96110,132,41.280341,-120.150381
6022-UGGSO,Citrus Heights,95610,43718,38.69508,-121.271616
6023-GSSXW,Wofford Heights,93285,2515,35.690535,-118.552784
6023-YEBUP,Stockton,95210,40611,38.033219,-121.297433
6024-RUGGH,San Francisco,94112,73117,37.720498,-122.443119
6029-CSMJE,Forest Ranch,95942,1351,40.077028,-121.494168
6029-WTIPC,San Diego,92109,46086,32.787836,-117.232376
6030-REHUX,Fountain Valley,92708,54548,33.712036,-117.950113
6032-IGALN,Granite Bay,95746,20675,38.749466,-121.184196
6032-KRXXO,San Diego,92130,28201,32.957195,-117.202542
6034-YMTOB,Arcadia,91007,30933,34.128284,-118.047732
6034-ZRYCV,Sacramento,95837,264,38.691607,-121.602284
6035-BXTTY,Rancho Santa Fe,92067,7615,33.012751,-117.200617
6035-RIIOM,Janesville,96114,3093,40.294034,-120.512622
6036-TTFYU,Thousand Oaks,91362,33057,34.191842,-118.822796
6038-GCYEC,Palm Desert,92211,19702,33.762759,-116.324817
6040-CGACY,Blairsden Graeagle,96103,1839,39.783747,-120.661032
6047-SUHPR,Woodlake,93286,8870,36.464635,-119.094348
6047-YHPVI,Los Angeles,90039,29310,34.110845,-118.259595
6048-NJXHX,Apple Valley,92308,28819,34.424926,-117.184503
6048-QBXKL,Madison,95653,844,38.674276,-121.961866
6048-UWKAL,Beale Afb,95903,5654,39.125311,-121.392283
6050-FFXES,Garden Grove,92844,23481,33.766476,-117.969795
6050-IJRHS,Chino Hills,91709,66754,33.942895,-117.725644
6051-PTVNS,Bodfish,93205,1954,35.523991,-118.400432
6060-DRTNL,San Jacinto,92583,21349,33.796568,-116.924723
6060-QBMGV,Pasadena,91106,23742,34.139402,-118.128658
6061-GWWAV,Fresno,93726,39148,36.793601,-119.761131
6061-PQHMK,Los Angeles,90006,62784,34.048013,-118.293953
